arrival_flight_id,departure_flight_id,nb_connecting_pax,transfer_time_theoretical,transfer_time_actual,min_walking_time
926,1207,8,12900,14100,3417
926,449,9,13200,16200,2286
926,803,8,4500,5760,3013
926,844,5,6900,8760,726
926,1025,5,12000,13500,5083
926,1040,8,14400,16200,2476
926,1211,7,9600,11340,5151
926,608,6,4200,5220,1549
928,132,7,3000,3180,677
928,792,6,12600,7860,3543
928,1173,11,3600,7980,1393
928,1012,5,4200,5280,2410
928,1218,10,11700,7380,4167
928,641,3,3000,4560,1413
928,1358,10,12000,8880,1621
932,1046,7,5100,1920,4452
932,1175,4,5100,6960,2737
932,296,4,6300,12720,1978
932,1012,6,6900,9240,3188
932,597,6,4800,2820,2007
932,473,6,5400,5820,2982
932,1213,3,6900,6840,5084
932,831,3,5400,9540,1813
932,300,4,3300,4620,2305
932,267,8,14400,11880,2781
932,453,1,4800,4740,4007
932,811,3,6900,7440,1393
932,1217,9,13800,11460,4069
932,140,8,4800,4080,4075
934,439,19,8700,7980,1936
934,290,15,10500,10260,2479
937,455,25,8700,9480,4877
937,1000,27,3300,4080,1681
939,637,7,12900,8100,3753
939,805,10,4500,3060,2701
939,1370,7,10500,7740,3034
939,267,8,12300,7920,4766
939,488,5,3900,60,2129
939,831,8,3300,5580,1243
939,1194,6,3600,4500,2940
939,140,8,2700,120,680
939,299,2,2700,1200,1496
942,282,9,6600,7800,2129
942,1167,7,6000,6780,4026
942,1184,12,4200,3840,3462
942,146,10,3900,4980,2145
942,777,6,4200,4920,3418
942,606,11,3300,3960,2579
943,861,22,3600,1800,926
946,1358,9,4500,3600,3486
946,792,9,5100,2580,2161
946,267,5,4200,2640,644
946,1218,5,4200,2100,2271
946,489,11,3900,1680,1195
946,637,4,4800,2820,2749
946,1043,10,4800,3000,2162
946,1217,9,3600,2220,2696
946,617,10,5100,3120,2951
950,658,12,14100,14700,1955
950,1385,7,8400,11340,4902
950,284,10,13500,15660,1488
950,845,11,13800,15000,4467
950,680,10,6600,6960,2425
950,815,8,6000,8880,2290
950,1317,7,5700,6600,4036
950,1189,5,3000,4860,1176
950,782,11,14400,15120,4045
950,1021,6,3600,4500,1295
953,247,6,2700,4260,920
953,792,8,12900,10620,2331
953,442,7,3600,8400,2344
954,1370,49,4500,5040,1967
955,1008,12,6300,2400,3370
955,1186,11,4200,420,3399
955,301,6,13200,11100,5473
955,977,5,14100,15300,2617
955,122,7,6600,5280,4639
955,288,8,14100,11700,2970
955,809,9,5700,1500,689
955,1368,3,7500,5220,4650
956,288,13,9600,2520,889
956,289,11,9300,3240,5354
956,269,14,9300,2520,1167
956,1190,16,4800,-3720,798
956,266,16,13500,5520,3437
956,113,8,9900,3840,2999
959,996,33,7800,9060,5674
961,637,12,5100,5160,3969
961,861,8,4200,4920,755
961,1370,10,2700,4800,1950
961,1358,6,4800,5940,2702
961,434,10,5100,5400,1963
961,617,7,5400,5460,2590
961,1218,5,4500,4440,1095
961,1217,7,3900,4560,2651
963,629,5,14400,14340,1235
963,848,2,12000,11880,2071
963,1169,8,7500,7440,4028
963,994,5,5100,4860,1315
963,785,7,2700,2460,1966
963,1307,4,5100,5040,1373
964,312,7,13800,16620,2986
964,300,6,8400,10140,1886
964,184,9,6000,8760,3705
964,1311,3,12000,13200,1976
964,805,6,11700,12540,5682
964,1386,7,13800,15240,1193
964,292,7,4800,4860,3742
972,237,6,3300,1560,1922
972,82,8,3300,5100,1154
972,1363,7,5400,7560,1126
972,430,12,4200,5460,3208
972,1137,14,4200,4140,1766
1047,489,15,3600,-2460,2627
1047,792,14,4800,-1560,2257
1047,434,15,4500,-1080,709
1047,267,15,3900,-1500,1756
1047,1218,17,3900,-2040,2133
1051,1386,44,7500,8280,4624
1053,836,8,12900,14820,3715
1053,296,11,14400,22080,4053
1053,831,14,13500,18900,5509
1053,641,7,13800,17880,5614
1053,1136,10,8100,7800,1639
1053,82,13,12900,16800,1075
1056,831,7,4800,8520,3318
1056,140,19,4200,3060,2159
1056,249,22,4500,5040,2112
1057,631,6,7500,7200,3306
1057,609,3,5700,7140,3656
1057,247,7,3300,2400,708
1057,1173,8,4500,8880,2905
1063,86,8,13800,16620,2156
1063,878,13,4500,3360,1693
1063,466,7,12600,13620,651
1063,1159,9,12300,11700,2125
1063,1031,8,7500,7500,3499
1063,1154,9,7200,15300,1025
1063,869,8,4200,4860,1852
1065,1144,10,7800,6420,3347
1065,455,7,7800,7560,2092
1065,656,5,6000,6420,3361
1065,1040,7,4500,4320,2399
1065,449,9,3300,4320,1267
1065,800,5,9000,10980,1766
1065,1001,10,6300,6120,5136
1065,847,13,12900,12240,2197
1065,1339,8,8400,9420,1068
1065,1313,7,12900,16260,4304
1068,833,11,9600,9660,3067
1068,1354,16,4800,6540,1835
1068,1219,14,6900,6480,2948
1068,781,11,8700,8280,2300
1069,858,4,8700,8580,4030
1069,1170,10,9000,9420,4947
1069,418,4,12900,14160,4586
1069,1214,6,10200,10920,4698
1069,1142,12,10200,10440,804
1069,781,8,2700,2520,1150
1069,307,4,4500,5520,2610
1072,1003,6,12300,12540,3139
1072,86,10,10500,14760,4077
1072,977,3,9900,15780,2692
1072,1368,7,3300,5700,1365
1072,287,6,4800,5880,2304
1072,301,4,9000,11580,3886
1072,621,6,9900,15420,3619
1072,422,7,4200,5820,1608
1080,267,7,5700,5880,2630
1080,489,9,5400,4920,4038
1080,792,6,6600,5820,5396
1080,617,6,6600,6360,4327
1080,1218,11,5700,5340,3536
1080,1217,7,5100,5460,3820
1080,637,5,6300,6060,965
1087,422,5,12600,13740,2135
1087,1168,8,7800,7920,835
1087,455,8,3300,3900,1840
1087,287,6,13200,13800,4746
1087,1154,8,12300,21360,2935
1087,847,13,8400,8580,4565
1087,679,2,8400,9180,3620
1087,873,5,13800,14280,1359
1087,463,8,10200,10680,5570
1089,863,12,6300,5340,3916
1089,1339,12,7800,8820,5340
1089,462,5,4200,8280,3077
1089,848,4,12900,12420,1985
1089,1206,5,12900,13020,1319
1089,104,3,3300,3060,1805
1089,417,3,5100,5040,1516
1089,866,6,11100,10740,2298
1089,1166,6,12300,11640,724
1089,661,7,11700,13260,3321
1089,263,9,4800,5520,3036
1091,97,10,4800,5040,949
1091,1207,11,14100,14940,1781
1091,94,11,8700,9300,4803
1091,1184,16,3000,3300,692
1093,288,7,14100,15360,3564
1093,848,11,4800,4620,2840
1093,1005,7,13800,14280,1698
1093,621,10,14100,18600,1383
1093,122,7,6600,8940,2636
1097,88,20,3300,6540,1391
1097,414,8,9000,19020,4779
1101,1333,45,7200,2760,1285
1102,142,32,6900,8100,3515
1106,438,9,13200,12660,1925
1106,1204,10,4800,5880,3905
1106,1207,8,3600,3480,1814
1106,83,11,6900,7380,771
1106,234,9,6000,8340,5159
1106,1326,11,4200,4320,2533
1106,1327,4,7500,7680,4906
1106,449,8,3900,5580,1711
1107,300,26,3000,6420,1610
1107,475,21,6900,10140,4156
1107,1173,12,6000,13740,4232
1108,153,12,10200,9480,4631
1108,1222,18,9600,10800,3522
1112,103,5,3600,5280,2423
1112,849,10,7200,10560,2368
1112,308,5,7200,8820,763
1112,977,8,13200,19320,5148
1112,78,4,8100,12240,760
1112,289,3,12900,16440,5219
1113,117,6,6900,7260,1558
1113,651,15,12600,13200,1536
1113,636,6,6000,5820,3703
1113,1144,7,6300,5880,3695
1114,479,50,12600,13680,4844
1115,1043,10,5100,3780,3047
1115,267,9,4500,3420,2428
1115,637,7,5100,3600,3663
1116,434,6,13500,4200,5015
1116,637,8,13500,3960,3093
1116,1333,4,3600,-3240,1611
1116,1137,5,4200,-1620,2218
1116,631,8,7800,2160,2748
1116,259,12,7500,480,4464
1116,1363,1,5400,1800,4199
1116,861,8,12600,3720,3495
1116,312,12,7200,3000,4737
1116,82,9,3300,-660,972
1116,1046,5,3600,-6180,1461
1117,1340,7,3600,-1620,1367
1117,489,12,12000,6060,2522
1117,296,4,4200,7860,2703
1117,1370,4,10500,6840,4357
1117,617,6,13200,7500,3700
1118,112,18,12000,13260,4549
1118,659,14,8700,10260,1397
1120,140,6,13500,14220,661
1120,184,4,9600,13380,5322
1120,1005,8,3600,2880,2577
1120,269,8,3600,3960,1877
1120,1175,7,13800,17100,3038
1123,855,4,8400,7740,1352
1123,1014,2,11400,13740,5338
1123,1376,4,9900,9900,3455
1123,97,5,8100,7260,5161
1123,1184,5,6300,5520,2931
1123,1142,4,8700,8340,2928
1123,1211,8,14100,14400,2842
1123,155,3,7800,7920,4632
1123,440,5,7200,6780,2716
1123,868,11,5400,4680,2344
1126,97,3,3300,3540,2533
1126,95,5,12300,13740,5385
1126,975,5,11400,12240,3949
1126,1207,3,12600,13440,5358
1126,782,6,12900,13680,5683
1126,104,5,13500,14880,1205
1126,462,5,14400,20100,4988
1126,145,4,13800,15840,1432
1126,446,9,12900,14340,1347
1126,1382,6,11700,14520,4436
1126,803,6,4200,5100,3069
1127,864,9,8100,9780,4980
1127,1021,13,7200,8760,3440
1129,277,15,13500,13740,2695
1129,801,22,6300,6420,1944
1226,1370,4,3900,-2460,2503
1226,1358,6,6000,-1320,1062
1226,861,5,5400,-2340,2196
1226,1218,5,5700,-2820,3714
1226,637,7,6300,-2100,4800
1226,267,7,5700,-2280,4494
1226,792,3,6600,-2340,2756
1226,434,4,6300,-1860,3829
1226,1217,7,5100,-2700,647
1226,617,7,6600,-1800,1165
1227,1003,3,10200,10860,1451
1227,851,11,6900,8760,5535
1227,1208,9,9000,10980,4415
1227,1136,5,12600,15120,4692
1227,292,5,12300,16020,606
1227,681,8,11100,11940,4708
1227,113,7,8100,11820,3232
1227,974,10,7500,9000,3635
1227,977,3,7800,14100,1208
1227,416,7,5400,8160,3724
1227,151,3,4500,6120,1205
1227,999,8,8700,10260,3048
1227,1318,6,9300,18360,3782
1227,111,4,4200,5880,3577
1227,1020,2,6900,12060,5491
1232,1222,19,10800,12900,2278
1232,1335,19,7500,9000,4008
1232,455,16,7500,8340,3305
1232,658,14,2700,2820,601
1233,292,26,9600,12000,1004
1233,835,29,3600,3240,2492
1235,1218,8,3900,1740,2497
1235,267,9,3900,2280,3212
1235,637,10,4500,2460,2581
1235,1043,15,4500,2640,3562
1235,792,11,4800,2220,3775
1237,597,5,13200,15240,4518
1237,132,5,14100,19560,5478
1237,598,5,13500,21600,960
1237,1137,9,14100,18900,5236
1237,184,6,9300,15660,3888
1237,249,7,13500,18480,2076
1239,473,9,3300,1260,1609
1239,1137,3,3600,1920,2043
1239,296,6,4200,8160,2465
1239,1333,4,3000,300,1872
1239,453,3,2700,180,847
1239,1175,2,3000,2400,2352
1239,237,9,2700,-660,1204
1239,1033,7,3000,1020,720
1239,1217,4,11700,6900,4106
1239,836,6,2700,900,1008
1241,978,11,2700,2700,1143
1241,131,6,2700,1680,925
1241,1206,9,12600,12480,3382
1241,878,12,13200,11940,5258
1241,1316,12,13200,12420,5439
1241,800,13,8100,9840,4338
1245,981,20,4800,7320,1701
1245,1046,16,4800,60,1219
1245,1370,16,12300,9840,1334
1245,1217,11,13500,9600,1358
1246,829,25,3600,2520,1899
1246,434,27,13500,9780,3739
1251,624,10,5700,6900,3307
1251,94,6,10800,11880,3168
1251,262,5,8100,10620,3208
1251,777,7,5100,6960,1709
1251,801,11,8100,9000,2955
1251,989,9,7500,8940,3162
1251,1378,6,5100,6720,4389
1251,855,10,7200,8100,5613
1251,1164,9,9000,11760,2589
1256,152,13,12300,13260,4730
1256,418,15,7200,8940,4048
1258,1338,22,2700,4140,1062
1258,274,18,4500,5280,790
1258,608,16,6300,7260,2637
1260,861,11,4500,5700,2451
1260,1217,8,4200,5340,2110
1260,1370,12,3000,5580,1115
1260,1218,10,4800,5220,4090
1260,617,5,5700,6240,3568
1260,434,9,5400,6180,3300
1260,1043,9,5400,6120,2147
1260,267,9,4800,5760,615
1260,792,9,5700,5700,2557
1262,815,7,9000,11100,4063
1262,274,13,6600,6240,4988
1262,112,14,14100,15240,4732
1263,598,13,6900,10740,4467
1263,1033,12,6900,7140,977
1263,474,21,6000,10680,1451
1264,798,16,6300,6480,1512
1264,89,22,13200,14760,3539
1264,1209,19,9600,9540,4944
1264,273,18,6900,8640,5111
1265,109,18,5700,5640,2367
1265,1168,11,10800,10560,3635
1265,778,9,3600,3240,2802
1265,651,14,12600,12720,2894
1267,792,2,6600,5880,5335
1267,434,5,6300,6360,2126
1267,267,8,5700,5940,5048
1267,1217,11,5100,5520,3800
1267,1358,2,6000,6900,1046
1267,1218,6,5700,5400,2864
1267,489,3,5400,4980,3218
1267,637,3,6300,6120,3678
1267,1370,6,3900,5760,1657
1269,274,12,3600,3960,1860
1269,858,16,3900,4140,2975
1269,418,10,8100,9720,2289
1269,989,6,5400,6240,970
1270,1214,14,4800,5580,2678
1270,801,17,5400,5400,851
1270,277,18,12600,12720,2689
1272,479,10,3600,-240,2945
1272,299,4,3600,1620,1993
1272,475,5,6000,4800,3419
1272,598,12,3900,5640,2647
1272,468,11,7200,6000,1525
1272,452,10,4800,240,4119
1272,831,12,4200,6000,1716
1272,1370,11,11400,8160,2432
1272,792,10,14100,8280,1728
1272,1311,9,5700,4140,4930
1274,636,6,7800,7800,5120
1274,845,5,3000,3780,1514
1274,1161,5,6600,6360,2287
1274,1346,6,5400,6540,2232
1274,1365,4,10800,12180,4365
1275,1327,6,6300,6960,1192
1275,675,10,7500,12600,2080
1275,679,5,12300,13380,5601
1275,233,12,6900,6540,4503
1275,863,7,6300,6480,2084
1275,469,5,13500,15060,2201
1275,615,13,4500,4920,2487
1281,599,16,6300,7080,4066
1281,1317,18,8700,9780,1061
1281,84,15,7800,8340,3394
1281,624,16,6600,7440,3780
1281,680,10,9600,10140,1371
1281,844,14,11100,12720,1594
1284,304,15,3000,3600,1052
1284,1040,10,5700,7140,1872
1284,673,9,6900,9000,3148
1284,978,14,4800,6660,3658
1302,1043,9,8700,6960,4885
1302,637,6,8700,6780,1692
1302,631,7,3000,4980,1368
1302,259,9,2700,3300,1533
1304,629,26,10200,11160,3982
1305,1209,16,4800,5280,2052
1305,1379,12,2700,4020,927
1305,1021,16,3600,4560,767
1390,1370,11,4500,-1800,1302
1390,1218,8,6300,-2160,3692
1390,792,11,7200,-1680,4314
1390,1358,13,6600,-660,2647
1390,434,10,6900,-1200,3292
1390,1043,11,6900,-1260,3606
1390,489,9,6000,-2580,4367
