arrival_flight_id,departure_flight_id,nb_connecting_pax,transfer_time_theoretical,transfer_time_actual,min_walking_time
834,508,7,3900,6300,1704
834,899,3,10500,12180,4510
834,559,6,5100,5160,3487
834,657,6,3000,3480,1669
834,136,4,11100,11040,1557
834,130,2,2700,2940,978
834,805,6,10800,12600,5416
834,461,9,6300,10020,1904
834,1235,6,11400,13080,2352
834,341,5,4500,7020,901
836,1437,11,8400,9000,1887
836,536,11,13500,18780,4037
836,315,11,7200,9120,4371
836,900,11,3300,6300,2194
836,345,16,14100,15060,2972
837,131,15,9600,11580,1948
837,705,21,7800,7260,5290
837,1439,12,9000,9120,2740
837,1250,8,11400,10560,1806
908,1246,13,7800,14040,2711
908,470,12,4800,4680,4077
908,133,8,4200,4080,2779
908,353,3,3900,4140,1109
908,459,3,4500,4560,1496
908,1237,7,13200,13260,3842
908,106,9,13200,13080,4814
908,1217,12,9900,10140,2677
910,543,23,5700,19020,4361
914,163,9,3900,3780,2620
914,653,7,12300,13620,2931
914,1275,5,14400,14580,3437
914,327,9,4500,4440,3050
914,492,9,4500,8100,3859
914,1033,7,3600,4080,635
914,1436,9,11700,12060,2201
914,331,5,8100,7680,2154
914,689,9,5700,5340,3217
915,1373,11,12300,13860,2354
915,848,10,8400,9120,1017
915,1015,10,5100,5640,2171
915,1279,18,7500,7800,1739
915,458,9,6900,7920,4946
915,682,12,6600,7920,1735
916,338,26,4500,6720,3057
918,1394,39,14100,14100,3510
919,100,14,5400,3840,1812
919,1275,18,7500,6720,4396
919,1440,13,14400,13200,2619
919,512,17,14400,12600,1147
920,1042,9,4500,6540,2643
920,310,19,5700,8700,3105
920,494,7,4500,4740,1459
920,1269,9,7800,8280,809
920,481,9,12900,13860,4403
923,1235,12,3600,5880,2901
923,1001,13,14100,16440,771
923,154,12,4800,5340,1336
923,840,13,14100,15540,4718
925,458,36,3900,5400,1602
929,315,10,12000,12360,5006
929,1012,6,11700,11760,5495
929,153,10,9000,7800,3857
929,1415,1,8400,7500,1425
929,885,6,2700,3660,769
929,900,6,8100,9540,4641
929,1425,6,10800,10380,2221
930,560,6,7800,9060,5678
930,525,8,6300,7200,3022
930,674,13,3000,5940,2245
930,117,7,13200,15240,5483
933,1275,17,13800,14820,1616
933,653,12,11700,13860,3183
933,1067,15,4500,4920,1101
933,1047,13,11700,13080,2685
934,506,17,8100,9300,3476
934,500,19,6300,6360,3168
934,717,7,5100,5400,894
934,848,16,5100,5700,3145
934,1424,10,3600,3780,1337
934,176,12,14100,15360,2942
936,119,29,12600,15300,2189
936,1068,21,11400,11340,4476
938,998,4,2700,3540,1816
938,481,6,13200,14400,5621
938,1279,7,4500,4800,1745
938,1022,8,3000,8100,1897
938,494,12,4800,5280,2892
938,1379,8,3000,4140,810
938,667,6,14400,16440,1005
940,849,13,11700,12840,4504
940,357,8,9900,11100,5484
940,1231,21,9900,10860,942
944,157,9,14400,14760,4357
944,1396,9,5400,6420,1921
944,875,5,13500,14520,4054
944,494,9,5100,5640,4189
944,1026,2,6300,6840,5616
944,1373,10,9600,11220,2564
944,118,7,3900,4740,3172
944,683,3,4800,5460,1819
944,1403,5,3300,4020,2422
945,732,70,4200,6300,2914
946,546,12,9000,12000,3085
946,288,12,4200,5280,3540
946,1250,7,3900,4740,3160
946,119,11,3600,7380,2487
946,336,11,9600,10200,2377
946,289,8,4800,7620,1931
946,1050,9,4200,4860,3542
946,171,9,4500,5700,2309
948,1266,6,5100,6000,2762
948,1390,4,3300,5100,1217
948,903,3,2700,3780,1804
948,131,13,6000,9360,4862
948,185,3,6000,6840,1381
950,171,10,7800,6360,4434
950,1250,11,7200,5400,2077
950,536,10,3600,6720,1913
950,730,14,4200,3120,716
952,991,7,12900,13560,3940
952,675,10,6900,8160,4380
952,355,10,11400,15660,1468
952,683,10,9300,9780,2699
952,1396,10,9900,10740,3915
953,136,13,7800,8280,3637
953,1012,12,11400,13380,1076
957,848,16,5100,5520,1797
957,1279,6,4200,4200,1060
957,680,10,3900,4680,2232
957,667,11,14100,15840,1838
957,740,12,10500,10980,5437
958,339,15,6300,7440,4892
958,859,25,5400,5700,4601
958,741,11,5700,10740,1003
959,652,31,10800,12060,1110
959,1397,29,3600,8160,828
961,104,10,2700,4680,1638
961,683,10,5400,6300,2024
961,1269,18,9000,10020,2299
961,329,17,3000,4080,715
961,550,11,3300,3840,2085
966,362,15,6000,14880,2588
966,867,19,4500,6120,868
969,876,11,7500,7020,3593
969,877,14,7500,7680,1468
969,741,14,6900,11580,2850
969,894,13,6600,6240,767
982,1394,10,5400,5700,4527
982,546,10,3900,6540,1050
982,182,7,4200,5460,2864
982,859,6,4200,4800,3204
982,876,8,5100,5280,2156
982,339,10,5100,6540,1627
982,741,9,4500,9840,1547
982,877,6,5100,5940,3318
985,336,3,3900,3660,1538
985,546,5,3300,5460,1741
985,877,4,4500,4860,2497
985,339,6,4500,5460,3622
985,876,9,4500,4200,1655
985,182,5,3600,4380,821
985,1394,6,4800,4620,3565
985,859,4,3600,3720,1454
986,153,8,6000,6780,1031
986,681,15,4500,5760,3635
986,1442,8,14400,15480,1869
987,840,11,4200,3420,1803
987,1408,10,3900,2580,2618
987,1195,5,3300,1680,1901
987,730,5,4200,3480,2943
987,356,6,4200,3420,2673
987,185,4,5400,4260,3393
1099,1212,18,9300,9540,3037
1099,179,27,9300,10860,1259
1100,1273,5,13500,15300,4462
1100,844,10,12600,13920,3459
1100,991,11,7200,8040,1018
1100,1373,14,8400,10020,3398
1100,481,10,12300,13560,3716
1100,732,5,4500,6240,2217
1100,848,11,4500,5280,704
1103,536,6,3300,7980,1639
1103,308,6,5100,5460,2495
1103,1096,9,4500,4860,1965
1103,119,3,6600,9300,1848
1103,1001,4,3900,5220,2334
1103,289,3,7800,9540,1614
1103,894,5,12300,11880,1074
1107,356,4,5400,7200,2347
1107,1195,10,4500,5460,695
1107,1058,6,4800,6060,3541
1107,715,14,3000,4080,1926
1107,874,9,4500,6180,3437
1107,897,10,4500,6000,754
1107,1001,9,5400,8100,2797
1109,1398,6,9000,9240,1715
1109,717,11,8400,8820,2701
1109,162,6,9900,12600,1199
1109,500,5,9600,9780,3659
1109,848,7,8400,9120,1898
1109,1026,9,9000,9480,3452
1109,707,6,6900,8160,4062
1109,1379,4,6000,7140,778
1109,680,9,7200,8280,4423
1110,336,14,3900,2280,1771
1110,741,6,3900,7380,1234
1113,180,10,13800,15900,870
1113,883,8,6300,8280,4953
1113,507,5,11700,13500,5669
1113,120,4,12300,15000,815
1113,327,5,6300,8160,4344
1113,1092,3,12900,14880,3920
1113,855,5,5400,8220,2056
1113,342,9,6000,7740,813
1113,1247,10,3000,4320,1762
1113,844,6,3600,5940,1282
1113,1273,7,4500,7320,1084
1114,874,11,6900,8460,2698
1114,1439,5,8400,10380,1254
1114,1397,6,9600,14760,4484
1114,1068,2,9300,10500,3816
1114,705,8,7200,8520,2611
1114,477,6,7500,9240,5550
1114,897,7,6900,8280,3018
1114,289,6,11700,14700,2158
1114,1270,3,7200,10620,3784
1114,536,7,7200,13140,1119
1114,288,8,11100,12360,2418
1114,326,5,7200,9000,1024
1114,1096,7,8400,10020,3376
1114,1261,6,7800,9960,4553
1114,308,3,9000,10620,2747
1114,171,6,11400,12780,1878
1121,507,57,11700,11820,2306
1122,722,37,8100,8340,5347
1122,1265,37,11700,12120,4805
1126,1426,37,7800,11820,1605
1131,840,51,3600,2880,865
1135,840,16,3000,3960,1127
1137,294,5,7500,7560,4647
1137,1408,3,3900,4560,984
1137,1068,4,5700,6420,4928
1137,705,7,3600,4440,771
1137,1001,3,4200,6300,1217
1137,116,9,3600,4920,2431
1137,1442,1,2700,3540,1436
1137,308,5,5400,6540,1437
1137,1270,6,3600,6540,1129
1137,546,7,12300,15000,1964
1137,1058,10,3600,4260,749
1137,1240,4,3300,4200,1335
1137,527,8,4500,5820,2366
1137,866,6,3300,4020,2173
1141,877,12,6300,6180,2771
1141,1076,8,3900,4500,2111
1143,741,7,13200,18300,2169
1143,866,10,3600,4020,1441
1143,1231,14,3600,3600,1120
1143,1376,8,7500,8880,3346
1143,527,9,4800,5820,2942
1143,357,7,3600,3840,2741
1145,104,24,3900,5580,3206
1145,128,8,14400,15600,5143
1145,1042,21,6900,9180,5483
1145,1017,21,4200,5160,3031
1145,1217,13,12000,12720,2030
1149,540,12,9900,9960,4275
1149,1051,3,5700,6360,2235
1149,460,11,9000,9600,5186
1149,1403,7,7200,7500,2713
1149,150,8,12900,13260,1190
1151,1426,22,8700,13380,2937
1151,1194,15,5100,6000,2386
1151,889,16,9300,11040,5002
1151,1417,19,8400,9600,5452
1151,461,12,8100,12300,3980
1153,464,13,13200,13200,1861
1153,139,12,3600,3960,1478
1153,856,20,3000,4080,1635
1155,1076,24,10800,9600,3462
1155,1408,19,3600,1440,2946
1155,877,19,13200,11280,1946
1157,857,18,11700,11460,3902
1157,805,12,11400,12240,3368
1157,541,16,8400,7920,2314
1157,1005,12,12900,12060,4555
1158,1394,10,5100,3360,1704
1158,339,11,4800,4200,3352
1158,859,8,3900,2460,1288
1158,182,11,3900,3120,2127
1162,329,8,6000,6660,3335
1162,893,7,3600,4740,2422
1162,1373,1,13200,14640,1514
1162,707,4,7800,8940,4100
1163,518,22,5700,6840,3684
1163,1220,23,6300,8520,5648
1166,876,11,4500,2700,3615
1166,546,14,3300,3960,841
1166,182,14,3600,2880,945
1166,877,11,4500,3360,2114
1174,705,32,6900,8760,2203
1174,1195,36,6600,7980,3230
1175,366,9,5100,6780,1425
1175,560,7,4500,6240,889
1175,659,11,12300,13920,3733
1175,687,5,8700,9120,2181
1175,679,4,13200,15300,2867
1175,697,5,6900,9000,780
1180,294,11,3300,2160,1775
1180,339,15,9300,9600,2095
1180,182,9,8400,8520,5115
1180,741,17,8700,12900,4870
1181,1012,5,13800,14580,3139
1181,1024,6,12000,11940,1244
1181,885,8,4800,6480,1399
1181,559,9,4200,3600,1793
1181,1080,1,3600,2940,1719
1181,719,6,11400,11640,5284
1181,899,4,9600,10620,3662
1181,1417,3,5700,5760,1538
1182,150,24,9900,11580,2882
1182,460,33,6000,7920,4520
1182,1022,20,4200,10260,1836
1183,300,19,5100,5160,743
1183,327,10,6600,6840,2628
1183,905,18,5400,5580,2781
1183,663,17,4200,5160,2520
1184,700,11,10200,11880,2747
1184,1000,7,11700,12180,4996
1184,366,9,14100,15420,5089
1184,1087,7,9600,10260,3449
1184,1273,8,9300,10800,5643
1184,317,4,3000,3780,1535
1184,1203,10,6900,7680,1897
1186,112,52,12600,18780,2923
1190,289,30,9000,10020,3533
1190,1240,36,4200,3600,659
1281,1032,9,9300,10260,1496
1281,562,6,14400,14400,4515
1281,668,2,13500,13800,1310
1281,740,8,5100,5580,926
1281,1034,7,13800,14160,3872
1281,170,5,5400,7560,2255
1281,340,8,11700,11820,2848
1281,469,4,10500,10800,5411
1281,905,3,9300,9720,2110
1281,1067,7,11100,11220,2989
1282,150,26,7500,8160,4685
1290,1235,5,3300,4140,989
1290,1431,4,5100,4200,1055
1290,874,7,12900,12780,5623
1290,345,6,13800,13740,4459
1290,730,7,13800,13860,3640
1290,900,4,3000,4980,1080
1290,136,7,3000,2100,1890
1290,1195,6,12900,12060,4430
1290,356,7,13800,13800,5340
1290,1001,4,13800,14700,2743
1290,1439,6,14400,14700,1865
1291,508,6,14400,16500,1461
1291,1262,9,13200,14040,2143
1291,492,6,4200,8160,2341
1291,855,7,3300,4560,2394
1291,1278,8,6600,7200,2438
1294,894,31,3900,4200,2235
1294,182,22,3900,5160,2730
1298,355,5,5100,7260,3389
1298,871,7,12000,10860,5132
1298,342,4,14400,12840,2648
1298,1247,9,11400,9420,3903
1298,1398,4,4500,2520,2314
1298,1236,3,5400,3840,4098
1298,463,8,4800,3600,4029
1298,335,4,13200,11700,1087
1298,129,3,12900,11340,4132
1298,540,3,4200,2400,3015
1302,326,16,10500,11700,2890
1302,134,12,12300,15240,3390
1302,1240,12,10200,10980,1543
1302,1439,15,11700,13080,4136
1308,891,2,9900,9480,1466
1309,339,10,4800,6120,2543
1309,859,5,3900,4380,1648
1309,546,3,3600,6120,2780
1309,182,5,3900,5040,638
1309,877,3,4800,5520,3458
1309,894,11,3900,4080,626
1310,299,11,5700,4980,3169
1310,479,16,3600,3900,1200
1310,315,14,12000,12900,4660
1310,153,4,9000,8340,4858
1310,1043,11,9000,9180,2408
1310,1431,1,10200,9300,3774
1310,1064,10,10800,10980,1554
1310,1005,14,9300,8580,4835
1310,681,6,7500,7320,1113
1315,500,5,10200,10320,1219
1315,1015,6,5700,6180,921
1315,528,5,9000,9540,1894
1315,353,5,7500,8160,4100
1316,1266,6,11700,13620,5562
1316,302,3,10500,13320,1065
1316,704,6,12000,14040,4217
1316,1240,12,10500,12420,965
1316,485,8,11400,15000,3206
1316,116,7,10800,13140,3775
1316,1058,4,10800,12480,4787
1318,1001,15,4800,4680,1822
1318,877,18,14100,12780,2116
1318,1206,19,3900,2160,2090
1322,1033,3,3000,4740,1496
1322,1414,6,6900,8880,5593
1322,555,6,3000,4800,2356
1322,543,11,4200,17760,1003
1323,144,28,4800,5640,3431
1323,100,25,11700,12660,3797
1325,1240,12,3000,3120,1466
1325,345,10,3900,4260,2836
1325,877,10,13200,13320,896
1325,1429,12,3300,4020,1897
1326,859,41,3900,4320,1264
1328,1264,6,11100,13080,4923
1328,1380,5,10500,11880,3369
1328,461,4,8400,13140,5023
1328,714,2,7800,10980,1801
1328,873,1,4800,13020,2419
1328,867,10,12600,15180,1423
1328,1078,5,13800,18240,4600
1328,360,7,3900,5520,658
1330,283,7,3900,3540,2788
1330,1261,11,13800,14580,2653
1330,730,13,13800,14160,1885
1330,1082,11,3000,4440,932
1330,527,14,14100,14520,4193
1331,482,46,5700,5940,4014
1334,728,10,7800,7920,4292
1334,129,7,2700,3300,2032
1334,1032,15,3300,4500,781
1334,478,8,5700,7320,2377
1334,1275,9,14400,15360,1408
1335,859,13,4500,3840,1014
1335,339,10,5400,5580,4647
1335,182,10,4500,4500,624
1337,163,26,13800,14880,3693
1338,1379,19,6300,7380,2401
1338,1042,20,8100,10320,1353
1340,1237,21,6300,6360,860
1340,721,15,10800,10800,4588
1340,883,23,9300,9720,761
1341,900,1,3600,3000,2361
1341,1385,6,13800,11040,5663
1341,1231,10,13500,10020,5692
1341,719,5,4800,2280,1036
1341,477,7,14100,11580,3563
1341,1440,6,3000,0,1355
1341,1206,8,13500,10200,1972
1341,1195,6,13500,10080,2367
1341,1431,3,5700,2220,1504
1341,1270,3,13800,12960,3802
1341,1078,2,4200,4200,2909
1341,315,3,7500,5820,1043
1343,859,7,4800,4800,1448
1343,652,5,5400,6120,2959
1343,336,8,5100,4740,2057
1343,877,6,5700,5940,621
1343,1076,6,3300,4260,2283
1347,1262,18,5400,5400,4782
1347,653,12,4200,5040,1665
1347,541,12,10500,9840,4736
1348,283,10,5100,5460,3750
1348,315,8,8100,10020,2757
1348,302,6,14100,15720,3783
1351,106,17,7500,9180,1081
1351,740,20,5100,7200,1682
1351,1067,20,11100,12840,2464
1352,339,4,5100,6540,1266
1352,877,8,5100,5940,2069
1352,546,18,3900,6540,2491
1352,336,12,4500,4740,2435
1352,182,13,4200,5460,3054
1353,1082,15,9600,12480,5233
1353,1085,26,5700,6780,4338
1357,687,9,3300,2880,2289
1357,311,4,6900,6600,2289
1357,320,5,12900,12600,5315
1357,805,4,13800,15060,4940
1357,120,7,2700,3600,888
1357,681,3,13500,13620,4977
1357,1417,5,9600,9780,5100
1357,299,7,11700,11280,4491
1357,679,4,7800,9060,803
1364,1264,5,3600,4260,2678
1364,1415,3,6000,6180,2331
1364,362,7,6600,15120,5652
1364,165,5,6000,5820,3304
1364,315,5,9600,11040,4024
1364,1012,4,9300,10440,5560
1364,1431,7,7800,7440,2919
1364,1213,10,11700,12480,4037
1364,1024,1,7500,7800,5621
1364,299,3,3300,3120,945
1364,153,6,6600,6480,5450
1366,866,8,12900,13320,4990
1366,1005,7,4200,4380,3073
1366,1408,10,13500,13860,4248
1366,362,10,3900,12780,2673
1366,857,9,3000,3780,1873
1366,705,6,13200,13740,5200
1366,1437,6,8100,8580,3425
