arrival_flight_id,departure_flight_id,nb_connecting_pax,transfer_time_theoretical,transfer_time_actual,min_walking_time
925,680,20,4200,5760,666
929,1024,7,9900,9120,1358
929,541,8,4800,3900,3164
929,299,6,5700,4440,3808
929,1043,3,9000,8640,5429
929,1380,6,5400,4380,720
929,136,11,8100,6660,5455
929,1258,3,9900,23760,2749
930,1087,41,3900,4440,1605
933,883,24,3900,4800,1014
933,366,23,6900,8460,4335
933,331,16,7500,7920,1002
934,1269,15,7800,8400,1862
934,851,13,4800,5160,2067
934,848,12,5100,5700,4395
934,170,22,10800,13140,3672
934,118,10,3300,3960,2480
936,1096,7,10500,10860,4537
936,1240,10,9000,9120,5654
936,1429,10,9300,10020,4708
936,866,9,9000,8940,4934
936,1195,8,9000,8580,861
938,1269,52,8100,8820,4581
940,116,4,10200,12180,5682
940,536,7,10200,16320,3554
940,1270,8,10200,13800,5210
940,345,6,10800,12600,2715
940,1425,2,2700,4680,1092
940,866,6,9900,11280,2301
940,477,7,10500,12420,2068
940,1064,9,2700,4740,1007
940,357,6,9900,11100,853
944,459,19,4800,5400,974
944,550,22,2700,3000,1797
944,1225,24,6900,8040,3658
945,1225,5,5400,6900,1501
945,1398,7,4800,5460,908
945,1236,3,5700,6780,2299
945,141,9,4800,6600,1649
945,1217,8,8700,9840,5332
945,460,5,3600,4980,2480
945,162,6,5700,8820,1109
945,353,4,2700,3840,750
945,506,4,7200,8940,2534
945,317,5,6900,8340,2470
945,683,4,3300,4320,1299
945,528,4,4200,5220,1542
946,1050,78,4200,4860,3481
948,897,7,3900,4800,2762
948,289,5,8700,11220,3381
948,1096,11,5400,6540,4219
948,1068,6,6300,7020,3337
948,874,8,3900,4980,812
948,131,5,6000,9360,2749
950,527,8,4500,3480,1811
950,171,2,7800,6360,4853
950,866,2,3300,1680,1779
950,116,8,3600,2580,2408
950,536,9,3600,6720,687
950,1094,6,5400,4020,4265
950,356,7,4200,3060,2754
950,1261,7,4200,3540,1675
952,1059,8,3000,3420,1329
952,310,6,10800,13920,4743
952,707,9,8700,9840,4019
952,460,7,9600,10440,2928
952,680,5,9000,9960,5581
952,139,5,8100,8580,4515
952,675,7,6900,8160,4554
952,550,7,7200,7320,5683
952,998,8,7500,8220,4878
953,1417,7,3300,4560,2554
953,309,19,3600,4500,2648
957,459,13,4200,4440,1334
957,463,11,6000,6720,4908
957,500,10,6300,6180,4275
957,470,7,4500,4560,2526
957,528,9,5100,5400,4257
957,1025,11,2700,3420,1402
957,333,8,5700,7380,2005
957,1269,10,7800,8220,3427
957,1279,9,4200,4200,1075
958,336,13,5700,5640,4459
958,741,6,5700,10740,5055
958,877,13,6300,6840,3861
958,182,12,5400,6360,2747
958,1394,4,6600,6600,3133
958,1076,9,3900,5160,2242
959,289,15,5700,8100,2580
959,1076,17,8700,10200,2482
959,859,7,10200,10740,4409
959,1094,7,3000,3840,1929
959,336,14,10500,10680,4433
961,998,5,3600,4740,2293
961,141,10,6900,8580,1513
961,133,6,5100,5760,2695
961,515,6,9600,10620,926
961,732,5,6300,8280,4513
961,1246,7,8700,15720,1228
961,707,4,4800,6360,1092
961,1025,5,3900,5220,2032
966,899,33,4500,6240,2560
969,894,38,6600,6240,5256
982,894,10,4200,4500,1465
982,877,14,5100,5940,2353
982,336,10,4500,4740,629
982,546,16,3900,6540,2703
985,894,7,3600,3420,620
985,1394,6,4800,4620,2471
985,339,6,4500,5460,2297
985,652,8,4200,5040,2106
985,741,10,3900,8760,1887
985,876,5,4500,4200,1421
986,1064,9,7800,9420,1408
986,1005,4,6300,7020,1452
986,857,10,5100,6420,1246
987,1376,11,7200,6900,4144
987,357,5,3300,1860,1645
987,874,10,3300,2400,2123
987,134,8,5400,6480,3231
987,849,6,5100,3600,3901
987,1439,3,4800,4320,2857
987,171,3,7800,6720,2683
1099,1004,20,9300,10080,5503
1099,167,25,9300,9720,3501
1100,732,7,4500,6240,2873
1100,848,14,4500,5280,3691
1100,494,12,3900,4440,929
1100,317,15,7200,8280,5074
1100,1217,14,9000,9780,4248
1103,1094,9,5100,5280,3356
1103,1240,3,3000,3120,2071
1103,1250,5,6900,6660,1890
1103,1266,10,4200,4320,1715
1103,1096,15,4500,4860,3366
1107,131,2,6600,10560,1303
1107,866,6,4500,5820,1276
1107,326,9,4800,6720,1396
1107,849,6,6300,7380,628
1107,1376,6,8400,10680,954
1107,1442,5,3900,5340,640
1107,485,5,5400,8580,2075
1107,357,3,4500,5640,3337
1107,536,7,4800,10860,1607
1107,116,5,4800,6720,1088
1107,527,2,5700,7620,4467
1107,119,9,8100,12180,2321
1109,540,9,8700,9120,627
1109,1042,3,7800,10080,772
1109,459,3,7500,8040,1094
1109,550,5,5400,5640,1899
1109,292,3,5400,5640,4067
1109,675,7,5100,6480,2342
1109,139,6,6300,6900,4864
1109,1236,9,9900,10560,1155
1109,1379,4,6000,7140,980
1109,732,10,8400,10080,730
1109,851,5,8100,8580,1770
1109,522,4,9900,10440,4458
1110,546,6,3300,4080,1501
1110,876,4,4500,2820,3232
1110,859,6,3600,2340,2585
1110,894,8,3600,2040,1454
1110,339,1,4500,4080,1323
1113,847,36,7200,8940,1183
1113,1392,25,4500,6000,1923
1114,874,7,6900,8460,3868
1114,840,9,7800,9480,5151
1114,326,5,7200,9000,2908
1114,1068,12,9300,10500,2439
1114,704,7,8400,9900,5338
1114,903,10,5700,7260,2729
1114,345,6,7800,9420,5135
1114,1442,4,6300,7620,4218
1114,1066,8,6900,8700,5532
1114,715,12,5400,6360,609
1114,308,6,9000,10620,5246
1121,342,46,6000,6060,1150
1122,482,35,8400,8520,1894
1122,367,20,8400,8580,2425
1122,1384,29,7500,7740,3277
1126,714,6,6600,8580,4754
1126,1085,5,8100,8100,5113
1126,657,9,3900,4200,2955
1126,360,3,2700,3120,1529
1126,1374,8,5700,7320,3992
1126,659,4,4800,5940,3268
1126,338,3,3000,4320,2349
1126,656,4,3600,5520,2866
1131,357,16,2700,1320,788
1131,1206,28,2700,1260,1995
1135,1376,16,6000,7440,3729
1137,288,7,7500,8280,3566
1137,356,7,4200,5400,1270
1137,308,7,5400,6540,3479
1137,897,6,3300,4200,1542
1137,1066,11,3300,4620,1076
1137,1408,6,3900,4560,1083
1137,131,3,5400,8760,2748
1137,116,3,3600,4920,2604
1137,326,5,3600,4920,2896
1137,134,5,5400,8460,4204
1141,336,7,5700,4980,1281
1141,741,4,5700,10080,2688
1141,859,10,5400,5040,3064
1143,527,6,4800,5820,746
1143,536,11,3900,9060,2545
1143,1266,10,4800,5400,3227
1143,1385,9,3900,4620,2308
1143,1439,14,5100,6300,3221
1145,991,81,10200,10980,1452
1149,1424,17,8100,8040,3731
1149,1225,9,10800,11520,2401
1149,1379,9,7200,7980,2224
1149,707,16,8100,9000,5504
1151,332,13,4500,6300,1038
1151,1073,11,3300,4200,1152
1151,1371,13,4200,4860,2168
1151,1374,7,6600,8880,4837
1151,299,10,10500,11100,4502
1151,889,12,9300,11040,5163
1153,355,11,6900,11040,4172
1153,506,16,8700,9780,2554
1153,1236,6,7200,7620,4705
1153,139,11,3600,3960,820
1155,1250,43,6900,4620,1023
1157,889,27,8100,8400,3070
1157,1275,26,4200,4080,3498
1158,336,55,4200,2400,1266
1162,731,9,3000,3900,611
1162,1424,7,7800,7980,4044
1163,1220,12,6300,8520,5343
1163,342,11,3300,4260,2637
1163,319,14,7200,7980,2624
1166,339,5,4500,3960,637
1166,859,7,3600,2220,2074
1166,1394,7,4800,3120,4002
1166,652,6,4200,3540,3466
1166,894,4,3600,1920,905
1166,336,8,3900,2160,1281
1174,874,59,6600,8700,1765
1175,721,9,3600,4200,2434
1175,728,6,5400,5700,1949
1175,1035,5,8700,9000,3461
1175,151,4,3900,5340,2237
1175,994,5,9300,10260,2810
1175,562,5,6000,6420,3280
1175,1371,4,10800,11280,3133
1175,511,5,6000,7020,2379
1175,120,6,8100,9840,5221
1175,865,5,7200,7320,1543
1175,360,2,10200,11100,5057
1175,1075,7,7800,9180,3750
1180,289,8,3900,5220,1570
1180,652,13,9000,9180,1204
1180,339,8,9300,9600,1214
1180,877,5,9300,9000,2678
1180,294,8,3300,2160,1448
1180,119,7,2700,4980,749
1181,1030,6,6300,5640,2164
1181,1264,5,8100,8400,2293
1181,1423,4,5400,9720,772
1181,461,8,5400,8460,4024
1181,341,10,3600,5460,2669
1181,1080,7,3600,2940,2339
1181,168,3,10800,11940,4370
1181,679,9,3900,5040,1454
1181,1415,4,10500,10320,3066
1181,1052,7,3600,3180,2022
1182,1026,17,7200,8640,3525
1182,522,13,8100,9600,1247
1182,675,16,3300,5640,1246
1182,506,24,9600,11880,2043
1183,1000,4,7200,7380,2367
1183,883,11,6600,6960,813
1183,488,9,6300,6000,3421
1183,525,10,7500,8220,3226
1183,1392,10,4800,4680,3632
1183,674,6,4200,6960,2765
1183,1238,7,8400,7860,2940
1183,307,7,4200,4440,2051
1183,1220,12,9300,10680,1445
1183,1032,10,5400,6120,2450
1184,905,6,9900,10380,3796
1184,695,4,9900,10620,1360
1184,1373,9,4200,5520,2271
1184,663,7,8700,9960,3710
1184,875,8,8100,8820,730
1184,464,2,7800,7800,5036
1184,726,4,10800,12060,977
1184,359,4,7800,8580,2322
1184,480,6,8100,8700,4385
1186,697,6,9900,11760,5642
1186,300,6,3600,4080,1679
1186,163,5,4500,5100,2107
1186,157,7,3000,3180,853
1186,319,8,8700,9060,2469
1186,562,3,9000,9180,5417
1186,881,6,4500,10620,2186
1186,184,3,5700,6540,3577
1186,1087,4,3600,4380,2412
1186,1443,5,3600,4380,2855
1186,1392,3,3300,3600,943
1190,1397,4,6900,10080,2487
1190,715,13,2700,1680,1743
1190,1096,8,5700,5340,3438
1190,1442,7,3600,2940,1422
1190,294,6,8400,6960,2964
1190,903,4,3000,2580,1176
1190,357,4,4200,3240,1972
1190,308,5,6300,5940,4561
1190,185,6,6300,5640,1159
1190,1240,6,4200,3600,2130
1281,365,6,10800,11280,2424
1281,327,6,10500,10980,5161
1281,1274,3,9600,10140,799
1281,300,7,9000,9300,4263
1281,663,3,8100,9300,1842
1281,170,7,5400,7560,710
1281,1443,4,9000,9600,2744
1281,128,7,6600,7500,975
1281,1377,5,10800,11340,4523
1282,540,6,4500,4860,1281
1282,683,7,3300,3840,2351
1282,1217,9,8700,9360,4747
1290,362,10,3900,11880,2275
1290,136,14,3000,2100,726
1290,733,11,7800,7440,3830
1290,1005,6,4200,3480,3025
1290,1082,6,3000,4140,608
1291,695,8,3000,3480,1861
1291,518,9,6300,6660,4832
1291,163,7,3600,3840,942
1291,365,12,4500,4800,1468
1291,668,7,7200,7320,5271
1294,339,10,4800,6240,1462
1294,876,7,4800,4980,4023
1294,741,9,4200,9540,975
1294,859,10,3900,4500,944
1294,894,5,3900,4200,1499
1294,546,8,3600,6240,2003
1298,1398,11,4500,2520,1908
1298,1217,15,8400,6900,3627
1298,1203,17,10500,9300,2754
1302,1425,10,3000,4200,1424
1302,1240,8,10200,10980,2451
1302,874,14,10200,11160,3928
1302,1195,16,10200,10440,3179
1302,1213,8,6300,7620,4160
1308,1253,1,7200,5520,4582
1309,894,16,3900,4080,1521
1309,877,6,4800,5520,2352
1309,182,12,3900,5040,914
1309,339,17,4800,6120,945
1310,1258,11,9900,24300,4544
1310,899,10,7500,8340,5291
1310,512,3,7500,6480,658
1310,1064,3,10800,10980,4677
1310,805,5,7800,8760,3274
1310,473,6,8400,9360,3300
1310,1211,2,4800,4380,4112
1310,320,10,6900,6300,3908
1310,857,4,8100,7980,1883
1310,362,6,9000,16980,4361
1310,309,4,3900,3420,2519
1310,1417,6,3600,3480,2187
1310,153,7,9000,8340,928
1310,136,6,8100,7200,4341
1310,1082,8,8100,9240,3798
1310,681,5,7500,7320,4566
1315,1083,8,3300,3780,848
1315,683,9,8100,8640,4215
1315,494,6,8400,8820,4635
1316,1064,5,3300,5700,2434
1316,1385,7,10800,12840,1668
1316,1231,3,10500,11820,2979
1316,1431,7,2700,4020,1250
1316,1206,9,10500,12000,5288
1316,903,4,9300,11400,3142
1316,302,8,10500,13320,4830
1316,733,4,5400,7260,3989
1316,897,8,10500,12420,2982
1316,116,5,10800,13140,5594
1316,1390,6,9900,12720,1518
1318,1390,7,3300,2880,2314
1318,477,14,4500,3540,1785
1318,1261,12,4800,4260,3068
1318,289,7,8700,9000,1972
1322,518,6,6000,7260,5223
1322,340,8,5100,5940,776
1322,543,7,4200,17760,2814
1322,488,7,3600,4260,1519
1323,543,10,4200,18060,1252
1323,511,5,7800,9420,1449
1323,1238,8,5700,6420,4620
1323,1067,8,4500,5640,2288
1323,689,6,5100,6300,1081
1323,1032,6,2700,4680,722
1323,340,9,5100,6240,2233
1323,1377,6,4200,5760,3570
1323,1077,4,10800,12240,4394
1323,366,12,6900,9180,3330
1323,488,4,3600,4560,2877
1325,853,39,3300,4140,613
1326,182,22,3900,4980,2874
1326,1394,20,5100,5220,3273
1328,117,12,3600,6840,2769
1328,1423,24,8400,14400,3095
1328,1072,12,7800,10320,3323
1330,1235,12,3300,4440,702
1330,1213,6,9000,9540,2053
1330,1043,16,3900,4380,3130
1330,362,9,3900,12180,3192
1330,168,6,3600,4860,2934
1331,1267,28,4800,5280,1936
1331,293,21,4500,4800,1021
1334,1238,3,6300,6240,3349
1334,177,4,3000,4020,1022
1334,511,7,8400,9240,3125
1334,335,5,3000,3660,1111
1334,478,12,5700,7320,1715
1334,518,4,6600,7380,1040
1334,1033,5,3600,4860,1446
1334,492,4,4500,8880,3755
1334,728,6,7800,7920,4261
1335,876,6,5400,4320,1124
1335,1394,9,5700,4740,2922
1335,182,8,4500,4500,2877
1335,859,6,4500,3840,3744
1337,1217,13,8100,9180,833
1337,1396,10,3300,4620,1572
1338,998,11,6000,6780,4346
1338,848,11,8700,9360,4944
1338,162,6,10200,12840,1639
1338,1396,2,8400,9300,2423
1338,522,8,10200,10680,2057
1340,667,10,7500,9060,3304
1340,700,5,8400,9840,5116
1340,674,6,6900,9720,895
1340,1032,5,8100,8880,3553
1340,1273,4,7500,8760,1180
1340,359,7,6000,6540,1452
1340,464,6,6000,5760,4408
1340,1033,6,8400,9240,2279
1340,177,9,7800,8400,3796
1340,481,5,6300,7020,4081
1341,1078,10,4200,4200,1135
1341,1437,10,8700,5700,3622
1341,1012,9,7200,5220,5478
1341,1440,12,3000,0,1829
1341,1415,9,3900,960,3262
1343,894,5,4800,4500,3369
1343,1394,2,6000,5700,2483
1343,652,3,5400,6120,2303
1343,339,8,5700,6540,2046
1343,1076,6,3300,4260,1182
1343,859,8,4800,4800,2432
1347,117,11,4200,5280,3491
1347,873,11,5400,11460,805
1347,100,9,4200,3120,1931
1348,1043,2,5100,6300,3438
1348,168,12,4800,6780,3823
1348,1005,4,5400,5700,1102
1348,681,5,3600,4440,2498
1348,719,7,5400,6480,2489
1348,320,6,3000,3420,662
1351,1032,3,9300,11880,2048
1351,1377,7,10800,12960,3912
1351,700,4,9600,12840,1068
1351,1217,2,4200,6240,722
1351,669,3,8400,11220,4129
1351,150,9,3000,5040,1641
1351,128,5,6600,9120,1975
1351,176,13,8700,11400,1696
1351,875,5,7500,9780,2546
1351,170,4,5400,9180,4117
1352,859,35,4200,4800,1047
1352,1394,30,5400,5700,3875
1353,283,6,10500,11580,776
1353,1440,10,9000,10320,1255
1353,541,10,6300,7680,1035
1353,473,17,9900,12600,5321
1357,100,13,4500,4020,1078
1357,1047,18,4500,5160,3460
1357,1275,18,6600,6900,1136
1364,362,10,6600,15120,3599
1364,1064,20,8400,9120,3338
1364,529,12,2700,3000,1531
1364,283,4,6600,6480,4183
1366,805,11,2700,4560,1144
1366,1415,11,3300,3840,2020
1366,168,8,3600,5460,2661
1366,857,10,3000,3780,1750
1366,1005,8,4200,4380,3419
1366,719,14,4200,5160,2604
